Age,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlyIncome_log,TotalWorkingYears_log,YearsPerCompany,Attrition_Yes,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
25,1280,7,1,1,143,4,64,2,1,4,2889,26897,1,11,3,3,80,2,2,2,3,2,2,2,1,7.969011781106478,1.0986122886681098,2.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
22,534,15,3,1,144,2,59,3,1,4,2871,23785,1,15,3,3,80,0,1,5,3,0,0,0,0,7.962763930168115,0.6931471805599453,1.0,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
51,1456,1,4,1,145,1,30,2,3,1,7484,25796,3,20,4,3,80,0,23,1,2,13,12,12,8,8.920656296853728,3.1780538303479458,7.666666666666667,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
34,658,7,3,1,147,1,66,1,2,3,6074,22887,1,24,4,4,80,0,9,3,3,9,7,0,6,8.711937268208748,2.302585092994046,9.0,True,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
54,142,26,3,1,148,4,30,4,4,4,17328,13871,2,12,3,3,80,0,23,3,3,5,3,4,4,9.760136677640244,3.1780538303479458,11.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
24,1127,18,1,1,150,2,52,3,1,3,2774,13257,0,12,3,3,80,1,6,2,3,5,3,1,2,7.928406026180535,1.9459101490553128,6.0,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
34,1031,6,4,1,151,3,45,2,2,2,4505,15000,6,15,3,3,80,1,12,3,3,1,0,0,0,8.41316512099219,2.5649493574615367,2.0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
37,1189,3,3,1,152,3,87,3,3,4,7428,14506,2,12,3,1,80,0,12,3,3,5,3,1,3,8.913146539151807,2.5649493574615367,6.0,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
34,1354,5,3,1,153,3,45,2,3,1,11631,5615,2,12,3,4,80,0,14,6,3,11,10,5,8,9.3615151997733,2.70805020110221,7.0,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
36,1467,11,2,1,154,2,92,3,3,4,9738,22952,0,14,3,3,80,1,10,6,3,9,7,2,8,9.1838937219612,2.3978952727983707,10.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
36,922,3,2,1,155,1,39,3,1,4,2835,2561,5,22,4,1,80,1,7,2,3,1,0,0,0,7.950149887652018,2.079441541679836,1.4,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
43,394,26,2,1,158,3,92,3,4,4,16959,19494,1,12,3,4,80,2,25,3,4,25,12,4,12,9.738612909345894,3.258096538021482,25.0,False,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True
30,1312,23,3,1,159,1,96,1,1,3,2613,22310,1,25,4,3,80,3,10,2,2,10,7,0,9,7.868636894184167,2.3978952727983707,10.0,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
33,750,22,2,1,160,3,95,3,2,2,6146,15480,0,13,3,1,80,1,8,2,4,7,7,0,7,8.72371943690701,2.19722457733622,8.0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
56,441,14,4,1,161,2,72,3,1,2,4963,4510,9,18,3,1,80,3,7,2,3,5,4,4,3,8.509967146324497,2.079441541679836,0.7777777777777778,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
51,684,6,3,1,162,1,51,3,5,3,19537,6462,7,13,3,3,80,0,23,5,3,20,18,15,15,9.880116566212887,3.1780538303479458,3.2857142857142856,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
31,249,6,4,1,163,2,76,1,2,3,6172,20739,4,18,3,2,80,0,12,3,2,7,7,7,7,8.727940222393896,2.5649493574615367,3.0,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
26,841,6,3,1,164,3,46,2,1,2,2368,23300,1,19,3,3,80,0,5,3,2,5,4,4,3,7.7702232041587855,1.791759469228055,5.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
58,147,23,4,1,165,4,94,3,3,4,10312,3465,1,12,3,4,80,1,40,3,2,40,10,15,6,9.24116051431607,3.713572066704308,40.0,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
19,528,22,1,1,167,4,50,3,1,3,1675,26820,1,19,3,4,80,0,0,2,2,0,0,0,0,7.424165281042028,0.0,0.0,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True
22,594,2,1,1,169,3,100,3,1,4,2523,19299,0,14,3,3,80,1,3,2,3,2,1,2,1,7.833600223661103,1.3862943611198906,3.0,False,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False
49,470,20,4,1,170,3,96,3,2,1,6567,5549,1,14,3,3,80,0,16,2,2,15,11,5,11,8.789964651132264,2.833213344056216,16.0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
43,957,28,3,1,171,2,72,4,1,3,4739,16090,4,12,3,4,80,0,18,2,3,3,2,1,2,8.463792414689122,2.9444389791664403,4.5,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
50,809,12,3,1,174,3,77,3,3,4,9208,6645,4,11,3,4,80,0,16,3,3,2,2,2,1,9.127936545721369,2.833213344056216,4.0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
31,542,20,3,1,175,2,71,1,2,3,4559,24788,3,11,3,3,80,1,4,2,3,2,2,2,2,8.425077902508432,1.6094379124341005,1.3333333333333333,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
41,802,9,1,1,176,3,96,3,3,3,8189,21196,3,13,3,3,80,1,12,2,3,9,7,0,7,9.010669176847117,2.5649493574615367,4.0,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
26,1355,25,1,1,177,3,61,3,1,3,2942,8916,1,23,4,4,80,1,8,3,3,8,7,5,7,7.987184748233473,2.19722457733622,8.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
36,216,6,2,1,178,2,84,3,2,2,4941,2819,6,20,4,4,80,2,7,0,3,3,2,0,1,8.505525386548555,2.079441541679836,1.1666666666666667,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
51,1150,8,4,1,179,1,53,1,3,4,10650,25150,2,15,3,4,80,0,18,2,3,4,2,0,3,9.273409063443166,2.9444389791664403,9.0,True,True,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
39,1329,4,4,1,182,4,47,2,2,3,5902,14590,4,14,3,3,80,1,17,1,4,15,11,5,9,8.683215975240689,2.8903717578961645,4.25,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
25,959,28,3,1,183,1,41,2,2,3,8639,24835,2,18,3,4,80,0,6,3,3,2,2,2,2,9.0641578617981,1.9459101490553128,3.0,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
30,1240,9,3,1,184,3,48,3,2,4,6347,13982,0,19,3,4,80,0,12,2,1,11,9,4,7,8.7558950816463,2.5649493574615367,12.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True
32,1033,9,3,1,190,1,41,3,1,1,4200,10224,7,22,4,1,80,0,10,2,4,5,4,0,4,8.343077871169383,2.3978952727983707,1.4285714285714286,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
45,1316,29,3,1,192,3,83,3,1,4,3452,9752,5,13,3,2,80,0,9,2,2,6,5,0,3,8.146998697389993,2.302585092994046,1.8,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
38,364,3,5,1,193,4,32,3,2,3,4317,2302,3,20,4,2,80,0,19,2,3,3,2,2,2,8.370547611074752,2.995732273553991,6.333333333333333,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True
30,438,18,3,1,194,1,75,3,1,3,2632,23910,1,14,3,3,80,0,5,4,2,5,4,0,4,7.87587915949631,1.791759469228055,5.0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
32,689,9,2,1,195,4,35,1,2,4,4668,22812,0,17,3,4,80,3,9,2,4,8,7,0,7,8.448700194970938,2.302585092994046,9.0,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
30,201,5,3,1,197,4,84,3,1,1,3204,10415,5,14,3,4,80,1,8,3,3,3,2,2,2,8.07246736935477,2.19722457733622,1.6,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
30,1427,2,1,1,198,2,35,2,1,4,2720,11162,0,13,3,4,80,0,6,3,3,5,3,1,2,7.908754738783246,1.9459101490553128,6.0,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
41,857,10,3,1,199,4,91,2,4,1,17181,12888,4,13,3,2,80,1,21,2,2,7,6,7,7,9.751617603198,3.091042453358316,5.25,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
41,933,9,4,1,200,3,94,3,1,1,2238,6961,2,21,4,4,80,1,7,2,3,5,0,1,4,7.713784616598755,2.079441541679836,3.5,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
19,1181,3,1,1,201,2,79,3,1,2,1483,16102,1,14,3,4,80,0,1,3,3,1,0,0,0,7.302496423727326,0.6931471805599453,1.0,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
40,1395,26,3,1,202,2,54,3,2,2,5605,8504,1,11,3,1,80,1,20,2,3,20,7,2,13,8.631592731724734,3.044522437723423,20.0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
35,662,1,5,1,204,3,94,3,3,2,7295,11439,1,13,3,1,80,2,10,3,3,10,8,0,6,8.895081531754167,2.3978952727983707,10.0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
53,1436,6,2,1,205,2,34,3,2,3,2306,16047,2,20,4,4,80,1,13,3,1,7,7,4,5,7.7437032581737535,2.6390573296152584,6.5,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True
45,194,9,3,1,206,2,60,3,2,2,2348,10901,8,18,3,3,80,1,20,2,1,17,9,0,15,7.761744984658913,3.044522437723423,2.5,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
32,967,8,3,1,207,2,43,3,3,4,8998,15589,1,14,3,4,80,0,9,2,3,9,8,3,7,9.104868739033948,2.302585092994046,9.0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
29,1496,1,1,1,208,4,41,3,2,3,4319,26283,1,13,3,1,80,1,10,1,3,10,7,0,9,8.371010681238156,2.3978952727983707,10.0,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False
51,1169,7,4,1,211,2,34,2,2,3,6132,13983,2,17,3,3,80,0,10,2,3,1,0,0,0,8.721439305625983,2.3978952727983707,5.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
58,1145,9,3,1,214,2,75,2,1,2,3346,11873,4,20,4,2,80,1,9,3,2,1,0,0,0,8.115819701211327,2.302585092994046,2.25,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
40,630,4,4,1,215,3,67,2,3,4,10855,8552,7,11,3,1,80,1,15,2,2,12,11,2,11,9.292473201514705,2.772588722239781,2.142857142857143,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
34,303,2,4,1,216,3,75,3,1,3,2231,11314,6,18,3,4,80,1,6,3,3,4,3,1,2,7.710653323501202,1.9459101490553128,1.0,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
22,1256,19,1,1,217,3,80,3,1,4,2323,11992,1,24,4,1,80,2,2,6,3,2,2,2,2,7.751045117971802,1.0986122886681098,2.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
27,691,9,3,1,218,4,57,3,1,2,2024,5970,6,18,3,4,80,1,6,1,1,2,2,2,2,7.613324979540639,1.9459101490553128,1.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
28,440,21,3,1,221,3,42,3,1,4,2713,6672,1,11,3,3,80,1,5,2,1,5,2,0,2,7.906178840394815,1.791759469228055,5.0,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
57,334,24,2,1,223,3,83,4,3,4,9439,23402,3,16,3,2,80,1,12,2,1,5,3,1,4,9.152711259139547,2.5649493574615367,4.0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
27,1450,3,3,1,224,3,79,2,1,3,2566,25326,1,15,3,4,80,1,1,2,2,1,1,0,1,7.85049318087114,0.6931471805599453,1.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True
50,1452,11,3,1,226,3,53,3,5,2,19926,17053,3,15,3,2,80,0,21,5,3,5,4,4,4,9.899830875032585,3.091042453358316,7.0,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
41,465,14,3,1,227,1,56,3,1,3,2451,4609,4,12,3,1,80,1,13,2,3,9,8,1,8,7.804659297056102,2.6390573296152584,3.25,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
30,1339,5,3,1,228,2,41,3,3,4,9419,8053,2,12,3,3,80,1,12,2,3,10,9,7,4,9.150590367570407,2.5649493574615367,6.0,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
38,702,1,4,1,230,1,59,2,2,4,8686,12930,4,22,4,3,80,0,12,2,4,8,3,0,7,9.06958293425992,2.5649493574615367,3.0,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
32,120,6,5,1,231,3,43,3,1,3,3038,12430,3,20,4,1,80,0,8,2,3,5,4,1,4,8.019283792916793,2.19722457733622,2.6666666666666665,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
27,1157,17,3,1,233,3,51,3,1,2,3058,13364,0,16,3,4,80,1,6,3,2,5,2,1,1,8.025843344150903,1.9459101490553128,6.0,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True
19,602,1,1,1,235,3,100,1,1,1,2325,20989,0,21,4,1,80,0,1,5,4,0,0,0,0,7.75190533307861,0.6931471805599453,1.0,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
36,1480,3,2,1,238,4,30,3,1,2,2088,15062,4,12,3,3,80,0,13,3,2,8,7,7,2,7.644440761556566,2.6390573296152584,3.25,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
30,111,9,3,1,239,3,66,3,2,1,3072,11012,1,11,3,3,80,2,12,4,3,12,9,6,10,8.030409562130485,2.5649493574615367,12.0,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
45,1268,4,2,1,240,3,30,3,2,1,5006,6319,4,11,3,1,80,1,9,3,4,5,4,0,3,8.518592212329946,2.302585092994046,2.25,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
56,713,8,3,1,241,3,67,3,1,1,4257,13939,4,18,3,3,80,1,19,3,3,2,2,2,2,8.356554845453426,2.995732273553991,4.75,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
33,134,2,3,1,242,3,90,3,1,4,2500,10515,0,14,3,1,80,0,4,2,4,3,1,0,2,7.824445930877619,1.6094379124341005,4.0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
19,303,2,3,1,243,2,47,2,1,4,1102,9241,1,22,4,3,80,0,1,3,2,1,0,1,0,7.005789019253503,0.6931471805599453,1.0,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
46,526,1,2,1,244,2,92,3,3,1,10453,2137,1,25,4,3,80,3,24,2,3,24,13,15,7,9.254739959272866,3.218875824868201,24.0,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
38,1380,9,2,1,245,3,75,3,1,4,2288,6319,1,12,3,3,80,0,2,3,3,2,2,2,1,7.735870319952567,1.0986122886681098,2.0,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
31,140,12,1,1,246,3,95,3,1,4,3929,6984,8,23,4,3,80,1,7,0,3,4,2,0,2,8.276394704863307,2.079441541679836,0.875,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True
34,629,27,2,1,247,4,95,3,1,2,2311,5711,2,15,3,4,80,0,9,3,3,3,2,1,2,7.7458682297922685,2.302585092994046,4.5,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
41,1356,20,2,1,248,2,70,3,1,2,3140,21728,1,22,4,4,80,0,4,5,2,4,3,0,2,8.052296499538647,1.6094379124341005,4.0,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
50,328,1,3,1,249,3,86,2,1,3,3690,3425,2,15,3,4,80,1,5,2,2,3,2,0,2,8.213652703029998,1.791759469228055,2.5,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
53,1084,13,2,1,250,4,57,4,2,1,4450,26250,1,11,3,3,80,2,5,3,3,4,2,1,3,8.400884069015854,1.791759469228055,5.0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
33,931,14,3,1,252,4,72,3,1,2,2756,4673,1,13,3,4,80,1,8,5,3,8,7,1,6,7.921898411023797,2.19722457733622,8.0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
